Citing,Cited,Year,Weight,Citing Title,Cited Title,Citing Word Count,Cited Word Count,Citing/Word Counts,Cited/Word Counts,Citing Group,Cited Group
28,11,1999,281,Judiciary and Judicial Procedure,Bankruptcy,544034,259764,0.0005165118356573,0.0010817511279469,Society,Economy
12,42,1999,627,Banks and Banking,The Public Health and Welfare,1478675,5709560,0.0004240282685512,0.0001098158176812,Economy,Society
42,1,1999,70,The Public Health and Welfare,General Provisions,5709560,12691,1.22601391350647e-05,0.005515719801434,Society,Government Structure
42,5,1999,1897,The Public Health and Welfare,Government Organization and Employees,5709560,913736,0.0003322497705602,0.0020760920003151,Society,Government Structure
42,12,1999,551,The Public Health and Welfare,Banks and Banking,5709560,1478675,9.650480947743783e-05,0.0003726309026662,Society,Economy
42,20,1999,667,The Public Health and Welfare,Education,5709560,1140415,0.0001168216114726,0.0005848748043475,Society,Society
42,26,1999,747,The Public Health and Welfare,Internal Revenue Code,5709560,3073382,0.0001308331990556,0.0002430547195239,Society,Economy
42,15,1999,432,The Public Health and Welfare,Commerce and Trade,5709560,1495547,7.566257294782785e-05,0.000288857521696,Society,Economy
42,21,1999,179,The Public Health and Welfare,Food and Drugs,5709560,446533,3.13509272168083e-05,0.0004008662293716,Society,Society
42,25,1999,238,The Public Health and Welfare,Indians,5709560,658547,4.168447305921997e-05,0.0003614016919065,Society,Society
42,29,1999,482,The Public Health and Welfare,Labor,5709560,746921,8.441981518715978e-05,0.000645315903556,Society,Society
42,33,1999,228,The Public Health and Welfare,Navigation and Navigable Waters,5709560,608022,3.993302461135359e-05,0.000374986431412,Society,Economy
42,45,1999,185,The Public Health and Welfare,Railroads,5709560,270454,3.240179628552813e-05,0.0006840349930117,Society,Economy
13,42,1999,52,Census,The Public Health and Welfare,36316,5709560,0.0014318757572419,9.107531928905204e-06,Government Structure,Society
14,10,1999,180,Coast Guard,Armed Forces,106454,1745957,0.0016908711744039,0.0001030953225079,National Defense,National Defense
16,5,1999,808,Conservation,Government Organization and Employees,1899595,913736,0.0004253538254206,0.0008842816743567,Society,Government Structure
16,30,1999,411,Conservation,Mineral Lands and Mining,1899595,335441,0.0002163619087226,0.0012252527270071,Society,Economy
16,43,1999,394,Conservation,Public Lands,1899595,509567,0.0002074126326927,0.0007732054862265,Society,Economy
43,16,1999,267,Public Lands,Conservation,509567,1899595,0.0005239742761992,0.0001405562764694,Economy,Society
18,39,1999,132,Crimes and Criminal Procedure,Postal Service,698120,85776,0.0001890792413911,0.0015388919977616,Society,Economy
20,5,1999,462,Education,Government Organization and Employees,1140415,913736,0.000405115681572,0.0005056165019217,Society,Government Structure
20,42,1999,682,Education,The Public Health and Welfare,1140415,5709560,0.000598027910892,0.0001194487841444,Society,Society
23,49,1999,175,Highways,Transportation,238965,793588,0.0007323248174418,0.0002205174473404,Economy,Economy
49,23,1999,123,Transportation,Highways,793588,238965,0.0001549922629878,0.0005147197288305,Economy,Economy
26,42,1999,674,Internal Revenue Code,The Public Health and Welfare,3073382,5709560,0.0002193023841487,0.0001180476253861,Economy,Society
38,5,1999,290,Veterans Benefits,Government Organization and Employees,744043,913736,0.0003897624196451,0.0003173783237171,National Defense,Government Structure
38,10,1999,268,Veterans Benefits,Armed Forces,744043,1745957,0.0003601942360858,0.0001534974801784,National Defense,National Defense
15,5,1999,690,Commerce and Trade,Government Organization and Employees,1495547,913736,0.000461369652709,0.0007551415288442,Economy,Government Structure
25,5,1999,340,Indians,Government Organization and Employees,658547,913736,0.0005162881312951,0.000372098724358,Society,Government Structure
29,26,1999,661,Labor,Internal Revenue Code,746921,3073382,0.0008849664154575,0.0002150725162052,Society,Economy
45,49,1999,420,Railroads,Transportation,270454,793588,0.0015529443084591,0.000529241873617,Economy,Economy
7,5,1999,521,Agriculture,Government Organization and Employees,1482266,913736,0.0003514888690693,0.000570186574678,Society,Government Structure
40,5,1999,311,"Public Buildings, Property, and Works",Government Organization and Employees,305269,913736,0.0010187736062292,0.0003403608919863,Economy,Government Structure
50,5,1999,337,War and National Defense,Government Organization and Employees,350690,913736,0.0009609626735863,0.0003688155003195,National Defense,Government Structure
50,10,1999,446,War and National Defense,Armed Forces,350690,1745957,0.0012717784938264,0.000255447299103,National Defense,National Defense
2,5,2000,369,The Congress,Government Organization and Employees,426076,928192,0.0008660426778321,0.0003975470592291,Government Structure,Government Structure
2,31,2000,238,The Congress,Money and Finance,426076,378604,0.000558585792206,0.0006286251597975,Government Structure,Economy
5,22,2000,396,Government Organization and Employees,Foreign Relations and Intercourse,928192,1331866,0.000426635868441,0.000297327208593,Government Structure,National Defense
5,38,2000,230,Government Organization and Employees,Veterans Benefits,928192,755897,0.0002477935599531,0.0003042742595882,Government Structure,National Defense
5,39,2000,112,Government Organization and Employees,Postal Service,928192,87825,0.0001206646900641,0.0012752633077142,Government Structure,Economy
31,5,2000,226,Money and Finance,Government Organization and Employees,378604,928192,0.0005969297735892,0.0002434841067365,Economy,Government Structure
3,5,2000,146,The President,Government Organization and Employees,62886,928192,0.0023216614190757,0.000157295042405,Government Structure,Government Structure
22,5,2000,1101,Foreign Relations and Intercourse,Government Organization and Employees,1331866,928192,0.0008266597390428,0.0011861769978625,National Defense,Government Structure
22,50,2000,240,Foreign Relations and Intercourse,War and National Defense,1331866,361902,0.0001801983082382,0.0006631629557172,National Defense,National Defense
38,5,2000,282,Veterans Benefits,Government Organization and Employees,755897,928192,0.0003730667008864,0.0003038164517685,National Defense,Government Structure
38,10,2000,272,Veterans Benefits,Armed Forces,755897,1791654,0.0003598373852522,0.0001518150267853,National Defense,National Defense
7,5,2000,521,Agriculture,Government Organization and Employees,1528912,928192,0.0003407651977353,0.000561306281459,Society,Government Structure
10,5,2000,531,Armed Forces,Government Organization and Employees,1791654,928192,0.0002963741883198,0.0005720799145004,National Defense,Government Structure
10,32,2000,107,Armed Forces,National Guard,1791654,44197,5.972135244863127e-05,0.002420978799466,National Defense,National Defense
10,37,2000,365,Armed Forces,Pay and Allowances of the Uniformed Services,1791654,191274,0.0002037223705023,0.0019082572644478,National Defense,National Defense
10,38,2000,222,Armed Forces,Veterans Benefits,1791654,755897,0.0001239078527438,0.0002936908070808,National Defense,National Defense
32,10,2000,94,National Guard,Armed Forces,44197,1791654,0.0021268411883159,5.246548719786298e-05,National Defense,National Defense
37,10,2000,335,Pay and Allowances of the Uniformed Services,Armed Forces,191274,1791654,0.0017514142016165,0.0001869780660774,National Defense,National Defense
11,28,2000,143,Bankruptcy,Judiciary and Judicial Procedure,261076,560531,0.0005477332271062,0.000255115238943,Economy,Society
28,5,2000,587,Judiciary and Judicial Procedure,Government Organization and Employees,560531,928192,0.0010472212955215,0.0006324122595325,Society,Government Structure
28,11,2000,279,Judiciary and Judicial Procedure,Bankruptcy,560531,261076,0.0004977423193364,0.0010686543382003,Society,Economy
28,19,2000,142,Judiciary and Judicial Procedure,Customs Duties,560531,695005,0.0002533312162931,0.0002043150768699,Society,Economy
12,42,2000,645,Banks and Banking,The Public Health and Welfare,1476647,5935312,0.0004368003998247,0.0001086716250131,Economy,Society
42,1,2000,73,The Public Health and Welfare,General Provisions,5935312,13253,1.2299269187533865e-05,0.0055081868256243,Society,Government Structure
42,2,2000,298,The Public Health and Welfare,The Congress,5935312,426076,5.020797558746701e-05,0.000699405739821,Society,Government Structure
42,5,2000,1904,The Public Health and Welfare,Government Organization and Employees,5935312,928192,0.0003207918977132,0.0020512997310901,Society,Government Structure
42,7,2000,281,The Public Health and Welfare,Agriculture,5935312,1528912,4.7343762215027616e-05,0.0001837908264177,Society,Society
42,12,2000,554,The Public Health and Welfare,Banks and Banking,5935312,1476647,9.333965931361315e-05,0.0003751742969037,Society,Economy
42,20,2000,667,The Public Health and Welfare,Education,5935312,1168955,0.0001123782540833,0.0005705951041742,Society,Society
42,26,2000,747,The Public Health and Welfare,Internal Revenue Code,5935312,3080508,0.0001258569052477,0.0002424924720208,Society,Economy
42,31,2000,567,The Public Health and Welfare,Money and Finance,5935312,378604,9.552994012783153e-05,0.0014976069983412,Society,Economy
42,8,2000,150,The Public Health and Welfare,Aliens and National and Citizenship,5935312,427540,2.527247093328877e-05,0.0003508443654394,Society,Society
42,15,2000,430,The Public Health and Welfare,Commerce and Trade,5935312,1535181,7.244775000876112e-05,0.0002800972654038,Society,Economy
42,21,2000,173,The Public Health and Welfare,Food and Drugs,5935312,456052,2.9147583143059703e-05,0.0003793427065334,Society,Society
42,25,2000,260,The Public Health and Welfare,Indians,5935312,714695,4.380561628436719e-05,0.0003637915474433,Society,Society
42,29,2000,447,The Public Health and Welfare,Labor,5935312,647505,7.531196338120052e-05,0.00069034215952,Society,Society
42,33,2000,228,The Public Health and Welfare,Navigation and Navigable Waters,5935312,631052,3.841415581859893e-05,0.0003613014458396,Society,Economy
42,40,2000,236,The Public Health and Welfare,"Public Buildings, Property, and Works",5935312,306576,3.976202093504099e-05,0.0007697928083085,Society,Economy
42,45,2000,181,The Public Health and Welfare,Railroads,5935312,266766,3.049544825950177e-05,0.0006784972597707,Society,Economy
13,42,2000,52,Census,The Public Health and Welfare,35792,5935312,0.001452838623156,8.761123256873439e-06,Government Structure,Society
14,10,2000,153,Coast Guard,Armed Forces,105654,1791654,0.0014481231188596,8.539595256673443e-05,National Defense,National Defense
16,5,2000,832,Conservation,Government Organization and Employees,2013002,928192,0.0004133130518499,0.0008963662690477,Society,Government Structure
16,30,2000,219,Conservation,Mineral Lands and Mining,2013002,334925,0.0001087927384076,0.000653877733821,Society,Economy
16,43,2000,426,Conservation,Public Lands,2013002,515578,0.000211624230875,0.0008262571327713,Society,Economy
43,16,2000,256,Public Lands,Conservation,515578,2013002,0.0004965301079565,0.000127173246723,Economy,Society
18,39,2000,111,Crimes and Criminal Procedure,Postal Service,698180,87825,0.0001589847890228,0.001263877028181,Society,Economy
20,5,2000,463,Education,Government Organization and Employees,1168955,928192,0.0003960802597191,0.0004988192098186,Society,Government Structure
20,42,2000,690,Education,The Public Health and Welfare,1168955,5935312,0.0005902707974216,0.0001162533662931,Society,Society
23,49,2000,175,Highways,Transportation,240354,856483,0.00072809272989,0.0002043239620634,Economy,Economy
49,5,2000,192,Transportation,Government Organization and Employees,856483,928192,0.000224172575521,0.0002068537543956,Economy,Government Structure
49,23,2000,123,Transportation,Highways,856483,240354,0.0001436105561931,0.0005117451758655,Economy,Economy
26,11,2000,203,Internal Revenue Code,Bankruptcy,3080508,261076,6.589822198156927e-05,0.0007775513643536,Economy,Economy
26,42,2000,671,Internal Revenue Code,The Public Health and Welfare,3080508,5935312,0.0002178212165006,0.0001130521866415,Economy,Society
35,15,2000,64,Patents,Commerce and Trade,98039,1535181,0.0006528014361631,4.168889531592692e-05,Economy,Economy
15,5,2000,693,Commerce and Trade,Government Organization and Employees,1535181,928192,0.0004514125695927,0.0007466127697717,Economy,Government Structure
15,35,2000,76,Commerce and Trade,Patents,1535181,98039,4.9505563187663214e-05,0.0007752017054437,Economy,Economy
36,5,2000,56,Patriotic Societies and Observances,Government Organization and Employees,208278,928192,0.000268871412247,6.033234503206233e-05,Government Structure,Government Structure
